[2024-09-23 10:01:04] Experiment directory created at /scratch2/ml/guojun/mvgeneration/results/09/23/languagetable_original
[2024-09-23 10:01:14] Model Parameters: 679,669,648
[2024-09-23 15:36:56] (step=0349200/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0047, Train Steps/Sec: 1.50
[2024-09-23 15:38:03] (step=0349300/epoch=0001) Train Loss: 0.0042, Gradient Norm: 0.0095, Train Steps/Sec: 1.50
[2024-09-23 15:39:09] (step=0349400/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0125, Train Steps/Sec: 1.50
[2024-09-23 15:40:16] (step=0349500/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0135, Train Steps/Sec: 1.50
[2024-09-23 15:41:23] (step=0349600/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0092, Train Steps/Sec: 1.50
[2024-09-23 15:42:30] (step=0349700/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0085, Train Steps/Sec: 1.50
[2024-09-23 15:43:36] (step=0349800/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0229, Train Steps/Sec: 1.50
[2024-09-23 15:44:43] (step=0349900/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0097, Train Steps/Sec: 1.50
[2024-09-23 15:45:50] (step=0350000/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0070, Train Steps/Sec: 1.50
[2024-09-23 15:50:17] Saved checkpoint to /scratch2/ml/guojun/mvgeneration/results/09/23/languagetable_original/checkpoints/0350000.pt
[2024-09-23 15:51:23] (step=0350100/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0198, Train Steps/Sec: 0.30
[2024-09-23 15:52:30] (step=0350200/epoch=0001) Train Loss: 0.0058, Gradient Norm: 0.0075, Train Steps/Sec: 1.50
[2024-09-23 15:53:36] (step=0350300/epoch=0001) Train Loss: 0.0067, Gradient Norm: 0.0131, Train Steps/Sec: 1.50
[2024-09-23 15:54:43] (step=0350400/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0086, Train Steps/Sec: 1.50
[2024-09-23 15:55:50] (step=0350500/epoch=0001) Train Loss: 0.0044, Gradient Norm: 0.0091, Train Steps/Sec: 1.50
[2024-09-23 15:56:57] (step=0350600/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0084, Train Steps/Sec: 1.50
[2024-09-23 15:58:03] (step=0350700/epoch=0001) Train Loss: 0.0060, Gradient Norm: 0.0226, Train Steps/Sec: 1.50
[2024-09-23 15:59:10] (step=0350800/epoch=0001) Train Loss: 0.0048, Gradient Norm: 0.0055, Train Steps/Sec: 1.50
[2024-09-23 16:00:17] (step=0350900/epoch=0001) Train Loss: 0.0058, Gradient Norm: 0.0088, Train Steps/Sec: 1.50
[2024-09-23 16:01:23] (step=0351000/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0122, Train Steps/Sec: 1.50
[2024-09-23 16:02:30] (step=0351100/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0095, Train Steps/Sec: 1.50
[2024-09-23 16:03:36] (step=0351200/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0089, Train Steps/Sec: 1.50
[2024-09-23 16:04:43] (step=0351300/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0096, Train Steps/Sec: 1.50
[2024-09-23 16:05:50] (step=0351400/epoch=0001) Train Loss: 0.0067, Gradient Norm: 0.0205, Train Steps/Sec: 1.50
[2024-09-23 16:06:57] (step=0351500/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0099, Train Steps/Sec: 1.50
[2024-09-23 16:08:03] (step=0351600/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0118, Train Steps/Sec: 1.50
[2024-09-23 16:09:10] (step=0351700/epoch=0001) Train Loss: 0.0046, Gradient Norm: 0.0077, Train Steps/Sec: 1.50
[2024-09-23 16:10:17] (step=0351800/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0165, Train Steps/Sec: 1.50
[2024-09-23 16:11:23] (step=0351900/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0086, Train Steps/Sec: 1.50
[2024-09-23 16:12:30] (step=0352000/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0052, Train Steps/Sec: 1.50
[2024-09-23 16:13:37] (step=0352100/epoch=0001) Train Loss: 0.0058, Gradient Norm: 0.0140, Train Steps/Sec: 1.50
[2024-09-23 16:14:44] (step=0352200/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0172, Train Steps/Sec: 1.50
[2024-09-23 16:15:50] (step=0352300/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0069, Train Steps/Sec: 1.50
[2024-09-23 16:16:57] (step=0352400/epoch=0001) Train Loss: 0.0045, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 16:18:04] (step=0352500/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0098, Train Steps/Sec: 1.50
[2024-09-23 16:19:10] (step=0352600/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0072, Train Steps/Sec: 1.50
[2024-09-23 16:20:17] (step=0352700/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0054, Train Steps/Sec: 1.50
[2024-09-23 16:21:24] (step=0352800/epoch=0001) Train Loss: 0.0046, Gradient Norm: 0.0067, Train Steps/Sec: 1.50
[2024-09-23 16:22:31] (step=0352900/epoch=0001) Train Loss: 0.0048, Gradient Norm: 0.0058, Train Steps/Sec: 1.50
[2024-09-23 16:23:37] (step=0353000/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0046, Train Steps/Sec: 1.50
[2024-09-23 16:24:44] (step=0353100/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0069, Train Steps/Sec: 1.50
[2024-09-23 16:25:50] (step=0353200/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0139, Train Steps/Sec: 1.50
[2024-09-23 16:26:57] (step=0353300/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0083, Train Steps/Sec: 1.50
[2024-09-23 16:28:04] (step=0353400/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0113, Train Steps/Sec: 1.50
[2024-09-23 16:29:11] (step=0353500/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0116, Train Steps/Sec: 1.50
[2024-09-23 16:30:17] (step=0353600/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0128, Train Steps/Sec: 1.50
[2024-09-23 16:31:24] (step=0353700/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0139, Train Steps/Sec: 1.50
[2024-09-23 16:32:31] (step=0353800/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0085, Train Steps/Sec: 1.50
[2024-09-23 16:33:37] (step=0353900/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0037, Train Steps/Sec: 1.50
[2024-09-23 16:34:44] (step=0354000/epoch=0001) Train Loss: 0.0071, Gradient Norm: 0.0222, Train Steps/Sec: 1.50
[2024-09-23 16:35:50] (step=0354100/epoch=0001) Train Loss: 0.0064, Gradient Norm: 0.0455, Train Steps/Sec: 1.50
[2024-09-23 16:36:57] (step=0354200/epoch=0001) Train Loss: 0.0062, Gradient Norm: 0.0102, Train Steps/Sec: 1.50
[2024-09-23 16:38:04] (step=0354300/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0216, Train Steps/Sec: 1.50
[2024-09-23 16:39:10] (step=0354400/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0112, Train Steps/Sec: 1.50
[2024-09-23 16:40:17] (step=0354500/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0107, Train Steps/Sec: 1.50
[2024-09-23 16:41:24] (step=0354600/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0052, Train Steps/Sec: 1.50
[2024-09-23 16:42:30] (step=0354700/epoch=0001) Train Loss: 0.0067, Gradient Norm: 0.0074, Train Steps/Sec: 1.50
[2024-09-23 16:43:37] (step=0354800/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0126, Train Steps/Sec: 1.50
[2024-09-23 16:44:44] (step=0354900/epoch=0001) Train Loss: 0.0064, Gradient Norm: 0.0100, Train Steps/Sec: 1.50
[2024-09-23 16:45:50] (step=0355000/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0096, Train Steps/Sec: 1.50
[2024-09-23 16:46:57] (step=0355100/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0115, Train Steps/Sec: 1.50
[2024-09-23 16:48:04] (step=0355200/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0063, Train Steps/Sec: 1.50
[2024-09-23 16:49:10] (step=0355300/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0071, Train Steps/Sec: 1.50
[2024-09-23 16:50:17] (step=0355400/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0295, Train Steps/Sec: 1.50
[2024-09-23 16:51:24] (step=0355500/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0060, Train Steps/Sec: 1.50
[2024-09-23 16:52:30] (step=0355600/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0085, Train Steps/Sec: 1.50
[2024-09-23 16:53:37] (step=0355700/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0159, Train Steps/Sec: 1.50
[2024-09-23 16:54:43] (step=0355800/epoch=0001) Train Loss: 0.0060, Gradient Norm: 0.0048, Train Steps/Sec: 1.50
[2024-09-23 16:55:50] (step=0355900/epoch=0001) Train Loss: 0.0046, Gradient Norm: 0.0098, Train Steps/Sec: 1.50
[2024-09-23 16:56:57] (step=0356000/epoch=0001) Train Loss: 0.0046, Gradient Norm: 0.0083, Train Steps/Sec: 1.50
[2024-09-23 16:58:03] (step=0356100/epoch=0001) Train Loss: 0.0058, Gradient Norm: 0.0082, Train Steps/Sec: 1.50
[2024-09-23 16:59:10] (step=0356200/epoch=0001) Train Loss: 0.0044, Gradient Norm: 0.0086, Train Steps/Sec: 1.50
[2024-09-23 17:00:17] (step=0356300/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0134, Train Steps/Sec: 1.50
[2024-09-23 17:01:23] (step=0356400/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0062, Train Steps/Sec: 1.50
[2024-09-23 17:02:30] (step=0356500/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0248, Train Steps/Sec: 1.50
[2024-09-23 17:03:36] (step=0356600/epoch=0001) Train Loss: 0.0041, Gradient Norm: 0.0060, Train Steps/Sec: 1.50
[2024-09-23 17:04:43] (step=0356700/epoch=0001) Train Loss: 0.0045, Gradient Norm: 0.0080, Train Steps/Sec: 1.50
[2024-09-23 17:05:50] (step=0356800/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0099, Train Steps/Sec: 1.50
[2024-09-23 17:06:57] (step=0356900/epoch=0001) Train Loss: 0.0041, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 17:08:03] (step=0357000/epoch=0001) Train Loss: 0.0064, Gradient Norm: 0.0074, Train Steps/Sec: 1.50
[2024-09-23 17:09:10] (step=0357100/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0115, Train Steps/Sec: 1.50
[2024-09-23 17:10:17] (step=0357200/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0128, Train Steps/Sec: 1.50
[2024-09-23 17:11:23] (step=0357300/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0183, Train Steps/Sec: 1.50
[2024-09-23 17:12:30] (step=0357400/epoch=0001) Train Loss: 0.0062, Gradient Norm: 0.0107, Train Steps/Sec: 1.50
[2024-09-23 17:13:36] (step=0357500/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.1551, Train Steps/Sec: 1.50
[2024-09-23 17:14:43] (step=0357600/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0159, Train Steps/Sec: 1.50
[2024-09-23 17:15:50] (step=0357700/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0301, Train Steps/Sec: 1.50
[2024-09-23 17:16:56] (step=0357800/epoch=0001) Train Loss: 0.0068, Gradient Norm: 0.0228, Train Steps/Sec: 1.50
[2024-09-23 17:18:03] (step=0357900/epoch=0001) Train Loss: 0.0060, Gradient Norm: 0.0100, Train Steps/Sec: 1.50
[2024-09-23 17:19:10] (step=0358000/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0095, Train Steps/Sec: 1.50
[2024-09-23 17:20:16] (step=0358100/epoch=0001) Train Loss: 0.0048, Gradient Norm: 0.0212, Train Steps/Sec: 1.50
[2024-09-23 17:21:23] (step=0358200/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0107, Train Steps/Sec: 1.50
[2024-09-23 17:22:30] (step=0358300/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0090, Train Steps/Sec: 1.50
[2024-09-23 17:23:36] (step=0358400/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0222, Train Steps/Sec: 1.50
[2024-09-23 17:24:43] (step=0358500/epoch=0001) Train Loss: 0.0062, Gradient Norm: 0.0099, Train Steps/Sec: 1.50
[2024-09-23 17:25:50] (step=0358600/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0074, Train Steps/Sec: 1.50
[2024-09-23 17:26:56] (step=0358700/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0091, Train Steps/Sec: 1.50
[2024-09-23 17:28:03] (step=0358800/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0050, Train Steps/Sec: 1.50
[2024-09-23 17:29:10] (step=0358900/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0092, Train Steps/Sec: 1.50
[2024-09-23 17:30:16] (step=0359000/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 17:31:23] (step=0359100/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0082, Train Steps/Sec: 1.50
[2024-09-23 17:32:30] (step=0359200/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 17:33:36] (step=0359300/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0172, Train Steps/Sec: 1.50
[2024-09-23 17:34:43] (step=0359400/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0088, Train Steps/Sec: 1.50
[2024-09-23 17:35:50] (step=0359500/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0064, Train Steps/Sec: 1.50
[2024-09-23 17:36:56] (step=0359600/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0088, Train Steps/Sec: 1.50
[2024-09-23 17:38:03] (step=0359700/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0043, Train Steps/Sec: 1.50
[2024-09-23 17:39:09] (step=0359800/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0080, Train Steps/Sec: 1.50
[2024-09-23 17:40:16] (step=0359900/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0116, Train Steps/Sec: 1.50
[2024-09-23 17:41:23] (step=0360000/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0097, Train Steps/Sec: 1.50
[2024-09-23 17:45:17] Saved checkpoint to /scratch2/ml/guojun/mvgeneration/results/09/23/languagetable_original/checkpoints/0360000.pt
[2024-09-23 17:46:24] (step=0360100/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0093, Train Steps/Sec: 0.33
[2024-09-23 17:47:30] (step=0360200/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0218, Train Steps/Sec: 1.50
[2024-09-23 17:48:37] (step=0360300/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0071, Train Steps/Sec: 1.50
[2024-09-23 17:49:43] (step=0360400/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0244, Train Steps/Sec: 1.50
[2024-09-23 17:50:50] (step=0360500/epoch=0001) Train Loss: 0.0064, Gradient Norm: 0.0105, Train Steps/Sec: 1.50
[2024-09-23 17:51:56] (step=0360600/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0073, Train Steps/Sec: 1.50
[2024-09-23 17:53:03] (step=0360700/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0057, Train Steps/Sec: 1.50
[2024-09-23 17:54:10] (step=0360800/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 17:55:16] (step=0360900/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0089, Train Steps/Sec: 1.50
[2024-09-23 17:56:23] (step=0361000/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0095, Train Steps/Sec: 1.50
[2024-09-23 17:57:29] (step=0361100/epoch=0001) Train Loss: 0.0058, Gradient Norm: 0.0134, Train Steps/Sec: 1.50
[2024-09-23 17:58:36] (step=0361200/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0058, Train Steps/Sec: 1.50
[2024-09-23 17:59:42] (step=0361300/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0154, Train Steps/Sec: 1.50
[2024-09-23 18:00:49] (step=0361400/epoch=0001) Train Loss: 0.0044, Gradient Norm: 0.0062, Train Steps/Sec: 1.50
[2024-09-23 18:01:55] (step=0361500/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0130, Train Steps/Sec: 1.50
[2024-09-23 18:03:02] (step=0361600/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0136, Train Steps/Sec: 1.50
[2024-09-23 18:04:09] (step=0361700/epoch=0001) Train Loss: 0.0068, Gradient Norm: 0.0342, Train Steps/Sec: 1.50
[2024-09-23 18:05:15] (step=0361800/epoch=0001) Train Loss: 0.0065, Gradient Norm: 0.0115, Train Steps/Sec: 1.50
[2024-09-23 18:06:22] (step=0361900/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0047, Train Steps/Sec: 1.50
[2024-09-23 18:07:28] (step=0362000/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0135, Train Steps/Sec: 1.50
[2024-09-23 18:08:35] (step=0362100/epoch=0001) Train Loss: 0.0058, Gradient Norm: 0.0079, Train Steps/Sec: 1.50
[2024-09-23 18:09:41] (step=0362200/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0095, Train Steps/Sec: 1.50
[2024-09-23 18:10:48] (step=0362300/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0059, Train Steps/Sec: 1.50
[2024-09-23 18:11:55] (step=0362400/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0096, Train Steps/Sec: 1.50
[2024-09-23 18:13:01] (step=0362500/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0068, Train Steps/Sec: 1.50
[2024-09-23 18:14:08] (step=0362600/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0075, Train Steps/Sec: 1.50
[2024-09-23 18:15:15] (step=0362700/epoch=0001) Train Loss: 0.0046, Gradient Norm: 0.0130, Train Steps/Sec: 1.50
[2024-09-23 18:16:21] (step=0362800/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0116, Train Steps/Sec: 1.50
[2024-09-23 18:17:28] (step=0362900/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0080, Train Steps/Sec: 1.50
[2024-09-23 18:18:34] (step=0363000/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0083, Train Steps/Sec: 1.50
[2024-09-23 18:19:41] (step=0363100/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0083, Train Steps/Sec: 1.50
[2024-09-23 18:20:48] (step=0363200/epoch=0001) Train Loss: 0.0045, Gradient Norm: 0.0064, Train Steps/Sec: 1.50
[2024-09-23 18:21:54] (step=0363300/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0102, Train Steps/Sec: 1.50
[2024-09-23 18:23:01] (step=0363400/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0068, Train Steps/Sec: 1.50
[2024-09-23 18:24:07] (step=0363500/epoch=0001) Train Loss: 0.0044, Gradient Norm: 0.0114, Train Steps/Sec: 1.50
[2024-09-23 18:25:14] (step=0363600/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0058, Train Steps/Sec: 1.50
[2024-09-23 18:26:21] (step=0363700/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0064, Train Steps/Sec: 1.50
[2024-09-23 18:27:27] (step=0363800/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0111, Train Steps/Sec: 1.50
[2024-09-23 18:28:34] (step=0363900/epoch=0001) Train Loss: 0.0060, Gradient Norm: 0.0073, Train Steps/Sec: 1.50
[2024-09-23 18:29:41] (step=0364000/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0087, Train Steps/Sec: 1.50
[2024-09-23 18:30:47] (step=0364100/epoch=0001) Train Loss: 0.0048, Gradient Norm: 0.0550, Train Steps/Sec: 1.50
[2024-09-23 18:31:54] (step=0364200/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0119, Train Steps/Sec: 1.50
[2024-09-23 18:33:00] (step=0364300/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0089, Train Steps/Sec: 1.50
[2024-09-23 18:34:07] (step=0364400/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0138, Train Steps/Sec: 1.50
[2024-09-23 18:35:14] (step=0364500/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0063, Train Steps/Sec: 1.50
[2024-09-23 18:36:20] (step=0364600/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0161, Train Steps/Sec: 1.50
[2024-09-23 18:37:27] (step=0364700/epoch=0001) Train Loss: 0.0045, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 18:38:33] (step=0364800/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0084, Train Steps/Sec: 1.50
[2024-09-23 18:39:40] (step=0364900/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0146, Train Steps/Sec: 1.50
[2024-09-23 18:40:47] (step=0365000/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0122, Train Steps/Sec: 1.50
[2024-09-23 18:41:53] (step=0365100/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0052, Train Steps/Sec: 1.50
[2024-09-23 18:43:00] (step=0365200/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0060, Train Steps/Sec: 1.50
[2024-09-23 18:44:06] (step=0365300/epoch=0001) Train Loss: 0.0045, Gradient Norm: 0.0172, Train Steps/Sec: 1.50
[2024-09-23 18:45:13] (step=0365400/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0084, Train Steps/Sec: 1.50
[2024-09-23 18:46:20] (step=0365500/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0145, Train Steps/Sec: 1.50
[2024-09-23 18:47:26] (step=0365600/epoch=0001) Train Loss: 0.0045, Gradient Norm: 0.0054, Train Steps/Sec: 1.50
[2024-09-23 18:48:33] (step=0365700/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0117, Train Steps/Sec: 1.50
[2024-09-23 18:49:39] (step=0365800/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0096, Train Steps/Sec: 1.50
[2024-09-23 18:50:46] (step=0365900/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0102, Train Steps/Sec: 1.50
[2024-09-23 18:51:52] (step=0366000/epoch=0001) Train Loss: 0.0058, Gradient Norm: 0.0172, Train Steps/Sec: 1.50
[2024-09-23 18:52:59] (step=0366100/epoch=0001) Train Loss: 0.0067, Gradient Norm: 0.0182, Train Steps/Sec: 1.50
[2024-09-23 18:54:06] (step=0366200/epoch=0001) Train Loss: 0.0061, Gradient Norm: 0.0119, Train Steps/Sec: 1.50
[2024-09-23 18:55:12] (step=0366300/epoch=0001) Train Loss: 0.0046, Gradient Norm: 0.0086, Train Steps/Sec: 1.50
[2024-09-23 18:56:19] (step=0366400/epoch=0001) Train Loss: 0.0060, Gradient Norm: 0.0051, Train Steps/Sec: 1.50
[2024-09-23 18:57:25] (step=0366500/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0112, Train Steps/Sec: 1.50
[2024-09-23 18:58:32] (step=0366600/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0050, Train Steps/Sec: 1.50
[2024-09-23 18:59:38] (step=0366700/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0068, Train Steps/Sec: 1.50
[2024-09-23 19:00:45] (step=0366800/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0093, Train Steps/Sec: 1.50
[2024-09-23 19:01:52] (step=0366900/epoch=0001) Train Loss: 0.0064, Gradient Norm: 0.0108, Train Steps/Sec: 1.50
[2024-09-23 19:02:58] (step=0367000/epoch=0001) Train Loss: 0.0055, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 19:04:05] (step=0367100/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0095, Train Steps/Sec: 1.50
[2024-09-23 19:05:11] (step=0367200/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 19:06:18] (step=0367300/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0042, Train Steps/Sec: 1.50
[2024-09-23 19:07:25] (step=0367400/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0074, Train Steps/Sec: 1.50
[2024-09-23 19:08:31] (step=0367500/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0055, Train Steps/Sec: 1.50
[2024-09-23 19:09:38] (step=0367600/epoch=0001) Train Loss: 0.0050, Gradient Norm: 0.0057, Train Steps/Sec: 1.50
[2024-09-23 19:10:44] (step=0367700/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0058, Train Steps/Sec: 1.50
[2024-09-23 19:11:51] (step=0367800/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0087, Train Steps/Sec: 1.50
[2024-09-23 19:12:58] (step=0367900/epoch=0001) Train Loss: 0.0052, Gradient Norm: 0.0070, Train Steps/Sec: 1.50
[2024-09-23 19:14:04] (step=0368000/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0085, Train Steps/Sec: 1.50
[2024-09-23 19:15:11] (step=0368100/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0134, Train Steps/Sec: 1.50
[2024-09-23 19:16:17] (step=0368200/epoch=0001) Train Loss: 0.0048, Gradient Norm: 0.0072, Train Steps/Sec: 1.50
[2024-09-23 19:17:24] (step=0368300/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0142, Train Steps/Sec: 1.50
[2024-09-23 19:18:31] (step=0368400/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0067, Train Steps/Sec: 1.50
[2024-09-23 19:19:37] (step=0368500/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0047, Train Steps/Sec: 1.50
[2024-09-23 19:20:44] (step=0368600/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0091, Train Steps/Sec: 1.50
[2024-09-23 19:21:50] (step=0368700/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0097, Train Steps/Sec: 1.50
[2024-09-23 19:22:57] (step=0368800/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 19:24:03] (step=0368900/epoch=0001) Train Loss: 0.0048, Gradient Norm: 0.0184, Train Steps/Sec: 1.50
[2024-09-23 19:25:10] (step=0369000/epoch=0001) Train Loss: 0.0045, Gradient Norm: 0.0058, Train Steps/Sec: 1.50
